gvkey,iid,gvkeyx,from,thru,conm,indextype,tic,spii,spmi,indexcat,co_conm,co_tic,co_cusip,co_cik,co_sic,co_naics
061581,01,131322,20071001,,SP1500 Beverages .I,GIND,BEV.X,,,S&P,BOSTON BEER INC  -CL A,SAM,100557107,0000949870,2082,312120
179700,01,131322,20081007,,SP1500 Beverages .I,GIND,BEV.X,,,S&P,DR PEPPER SNAPPLE GROUP INC,DPS,26138E109,0001418135,2086,312111
001408,01,131322,20111004,20140430,SP1500 Beverages .I,GIND,BEV.X,,,S&P,BEAM INC,BEAM,073730103,0000789073,2085,312140
110732,01,131326,20011101,,SP1500 Environmental & Facilities Services .SI,GSUBIND,CMS.X5,0211,,S&P,WASTE CONNECTIONS INC,WCN,941053100,0001057058,4953,562111
112168,01,131326,20011214,,SP1500 Environmental & Facilities Services .SI,GSUBIND,CMS.X5,0211,,S&P,REPUBLIC SERVICES INC,RSG,760759100,0001060391,4953,562111
063527,01,131326,20030516,,SP1500 Environmental & Facilities Services .SI,GSUBIND,CMS.X5,0211,,S&P,STERICYCLE INC,SRCL,858912108,0000861878,4955,562211
001410,01,131326,20050502,,SP1500 Environmental & Facilities Services .SI,GSUBIND,CMS.X5,0211,,S&P,ABM INDUSTRIES INC,ABM,000957100,0000771497,7340,561720
009225,01,131326,20050502,,SP1500 Environmental & Facilities Services .SI,GSUBIND,CMS.X5,0211,,S&P,ROLLINS INC,ROL,775711104,0000084839,7340,561710
014477,01,131326,20050829,,SP1500 Environmental & Facilities Services .SI,GSUBIND,CMS.X5,0211,,S&P,WASTE MANAGEMENT INC,WM,94106L109,0000823768,4953,562111
024783,01,131326,20080407,,SP1500 Environmental & Facilities Services .SI,GSUBIND,CMS.X5,0211,,S&P,TETRA TECH INC,TTEK,88162G103,0000831641,8711,541620
014027,01,131326,20081028,,SP1500 Environmental & Facilities Services .SI,GSUBIND,CMS.X5,0211,,S&P,CLEAN HARBORS INC,CLH,184496107,0000822818,4955,562211
003144,01,131327,19670101,,SP500 Beverages .I,GIND,BEV.I,,,S&P,COCA-COLA CO,KO,191216100,0000021344,2086,312111
008479,01,131327,19670101,,SP500 Beverages .I,GIND,BEV.I,,,S&P,PEPSICO INC,PEP,713448108,0000077476,2080,311919
003505,01,131327,19760601,,SP500 Beverages .I,GIND,BEV.I,,,S&P,MOLSON COORS BREWING CO,TAP,60871R100,0000024545,2082,312120
003505,01,131327,19760601,,SP500 Beverages .I,GIND,BEV.I,,,S&P,MOLSON COORS BREWING CO,TAP,60871R209,0000024545,2082,312120
002435,01,131327,19821001,,SP500 Beverages .I,GIND,BEV.I,,,S&P,BROWN-FORMAN  -CL B,BF.B,115637100,0000014693,2085,312140
002435,01,131327,19821001,,SP500 Beverages .I,GIND,BEV.I,,,S&P,BROWN-FORMAN  -CL B,BF.B,115637209,0000014693,2085,312140
012756,01,131327,19981008,,SP500 Beverages .I,GIND,BEV.I,,,S&P,COCA-COLA ENTERPRISES INC,CCE,19122T109,0001491675,2086,312111
002710,02,131327,20050705,,SP500 Beverages .I,GIND,BEV.I,,,S&P,CONSTELLATION BRANDS,STZ,21036P108,0000016918,2084,312130
002710,02,131327,20050705,,SP500 Beverages .I,GIND,BEV.I,,,S&P,CONSTELLATION BRANDS,STZ,21036P207,0000016918,2084,312130
179700,01,131327,20081007,,SP500 Beverages .I,GIND,BEV.I,,,S&P,DR PEPPER SNAPPLE GROUP INC,DPS,26138E109,0001418135,2086,312111
001408,01,131327,20111004,20140430,SP500 Beverages .I,GIND,BEV.I,,,S&P,BEAM INC,BEAM,073730103,0000789073,2085,312140
024316,01,131327,20120629,,SP500 Beverages .I,GIND,BEV.I,,,S&P,MONSTER BEVERAGE CORP,MNST,611740101,0000865752,2086,312111
009225,01,131328,20050502,,SP400 Environmental & Facilities Services .SI,GSUBIND,CMS.M5,0211,,S&P,ROLLINS INC,ROL,775711104,0000084839,7340,561710
014027,01,131328,20081028,,SP400 Environmental & Facilities Services .SI,GSUBIND,CMS.M5,0211,,S&P,CLEAN HARBORS INC,CLH,184496107,0000822818,4955,562211
110732,01,131328,20081202,,SP400 Environmental & Facilities Services .SI,GSUBIND,CMS.M5,0211,,S&P,WASTE CONNECTIONS INC,WCN,941053100,0001057058,4953,562111
061581,01,131329,20071001,,SP600 Beverages .I,GIND,BEV.S,,,S&P,BOSTON BEER INC  -CL A,SAM,100557107,0000949870,2082,312120
014477,01,131330,20050829,,SP500 Environmental & Facilities Services .SI,GSUBIND,CMS.I5,0211,,S&P,WASTE MANAGEMENT INC,WM,94106L109,0000823768,4953,562111
063527,01,131330,20081119,,SP500 Environmental & Facilities Services .SI,GSUBIND,CMS.I5,0211,,S&P,STERICYCLE INC,SRCL,858912108,0000861878,4955,562211
112168,01,131330,20081205,,SP500 Environmental & Facilities Services .SI,GSUBIND,CMS.I5,0211,,S&P,REPUBLIC SERVICES INC,RSG,760759100,0001060391,4953,562111
001410,01,131331,20050502,,SP600 Environmental & Facilities Services .SI,GSUBIND,CMS.S5,0211,,S&P,ABM INDUSTRIES INC,ABM,000957100,0000771497,7340,561720
024783,01,131331,20080407,,SP600 Environmental & Facilities Services .SI,GSUBIND,CMS.S5,0211,,S&P,TETRA TECH INC,TTEK,88162G103,0000831641,8711,541620
002663,01,131338,19670101,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,CAMPBELL SOUP CO,CPB,134429109,0000016732,2030,311422
005597,01,131338,19670101,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,HERSHEY CO,HSY,427866108,0000047111,2060,311351
005597,01,131338,19670101,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,HERSHEY CO,HSY,427866306,0000047111,2060,311351
006375,01,131338,19670101,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,KELLOGG CO,K,487836108,0000055067,2040,311230
005071,01,131338,19690213,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,GENERAL MILLS INC,GIS,370334104,0000040704,2040,311230
001722,01,131338,19810701,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,ARCHER-DANIELS-MIDLAND CO,ADM,039483102,0000007084,2070,31122
003362,01,131338,19830801,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,CONAGRA FOODS INC,CAG,205887102,0000023217,2000,31142
003362,01,131338,19830801,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,CONAGRA FOODS INC,CAG,205887409,0000023217,2000,31142
006574,01,131338,19910601,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,SNYDERS-LANCE INC,LNCE,833551104,0000057528,2052,311821
007146,01,131338,19910601,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,MCCORMICK & CO INC,MKC,579780107,0000063754,2090,311942
007146,01,131338,19910601,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,MCCORMICK & CO INC,MKC,579780206,0000063754,2090,311942
009777,01,131338,19910601,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,SMUCKER (JM) CO,SJM,832696207,0000091419,2033,311421
009777,01,131338,19910601,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,SMUCKER (JM) CO,SJM,832696405,0000091419,2033,311421
010793,01,131338,19910601,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,TYSON FOODS INC  -CL A,TSN,902494202,0000100493,2011,311611
010793,01,131338,19910601,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,TYSON FOODS INC  -CL A,TSN,902494103,0000100493,2011,311611
012825,01,131338,19941001,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,J & J SNACK FOODS CORP,JJSF,466032109,0000785956,2050,311812
005709,01,131338,19961224,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,HORMEL FOODS CORP,HRL,440452100,0000048465,2011,311611
066016,01,131338,19980102,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,INGREDION INC,INGR,457187102,0001046257,2040,311221
062655,01,131338,19981231,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,DEAN FOODS CO,DF,242370203,0000931336,2020,311511
029609,01,131338,20000208,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,HAIN CELESTIAL GROUP INC,HAIN,405217100,0000910406,2000,311
010609,01,131338,20010116,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,TOOTSIE ROLL INDUSTRIES INC,TR,890516206,0000098677,2060,311340
010609,01,131338,20010116,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,TOOTSIE ROLL INDUSTRIES INC,TR,890516107,0000098677,2060,311340
006573,01,131338,20021001,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,LANCASTER COLONY CORP,LANC,513847103,0000057515,2030,311941
004809,01,131338,20030331,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,FLOWERS FOODS INC,FLO,343498101,0001128928,2050,311812
013323,01,131338,20040618,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,SANDERSON FARMS INC,SAFM,800013104,0000812128,2015,311615
163983,01,131338,20050628,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,TREEHOUSE FOODS INC,THS,89469A104,0001320695,2030,311421
142953,01,131338,20070402,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,MONDELEZ INTERNATIONAL INC,MDLZ,609207105,0001103982,2000,311
028877,01,131338,20080509,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,KEURIG GREEN MOUNTAIN INC,GMCR,49271M100,0000909954,2090,311920
030651,01,131338,20080530,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,DARLING INGREDIENTS INC,DAR,237266101,0000916540,2070,311613
064275,01,131338,20081031,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,CAL-MAINE FOODS INC,CALM,128030202,0000016160,0200,112310
163627,01,131338,20081119,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,DIAMOND FOODS INC,DMND,252603105,0001320947,2090,311919
147708,01,131338,20091119,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,CALAVO GROWERS INC,CVGW,128246105,0001133470,5140,424480
180833,01,131338,20100301,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,MEAD JOHNSON NUTRITION CO,MJN,582839106,0001452575,2020,311514
008582,02,131338,20101025,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,SENECA FOODS CORP,SENEA,817070105,0000088948,2033,311421
008582,02,131338,20101025,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,SENECA FOODS CORP,SENEA,817070501,0000088948,2033,311421
158743,01,131338,20110223,,SP1500 Food Products .I,GIND,FOD.X,,,S&P,B&G FOODS INC,BGS,05508R106,0001278027,2033,311421
